dni,sede_id
29434873,40
28391810,9
35766314,32
15248713,127
68837559,176
89248889,182
20801963,185
85318414,114
75697193,57
18685187,189
67544528,78
42442783,182
75357054,45
83046586,1
68690111,117
49960482,74
39712436,147
80777438,125
93390043,173
39696182,150
83059638,131
56523225,5
87938529,70
83450049,1
54373215,158
61399382,125
65700042,152
99981171,80
44246074,92
17131126,186
34256590,106
86348892,70
30770352,85
46196611,148
23953476,68
92727271,85
37306426,98
56728739,186
64673067,14
17526448,52
79647347,75
97722108,138
14485659,21
41900187,127
60301971,55
51748383,168
43115806,50
74995964,82
37113628,144
37653428,125
71239140,130
29941146,114
86873452,88
18989522,147
43471044,70
15835780,123
82106455,98
85812613,183
71864099,69
85993036,130
13890934,9
31814812,4
44729629,102
31771009,65
62342514,27
47933164,108
30722948,158
65984496,43
37817997,59
87073275,140
61635009,135
67372264,74
62413172,30
98553839,199
86986254,174
13230352,82
70190219,162
46035118,178
82073674,0
68057574,27
80755606,93
12431483,170
14308110,53
80802007,14
65835678,38
78781150,181
19173736,77
88919662,99
90328789,93
62807262,152
17080077,117
13305710,51
69329183,80
69501135,121
95811182,45
56586770,60
47428472,77
70745568,94
44363585,136
70374597,174
48269724,147
46174340,69
54573502,52
50922613,167
50359581,120
87257215,158
98226854,9
76317937,83
45647240,130
31563176,79
89328333,33
21428744,124
75929509,89
65750248,89
89149796,121
56264117,185
87980723,90
10410016,175
22670995,118
60446070,103
45734016,188
83108534,111
30169984,95
10944125,0
68167309,33
24449818,14
70075285,29
75135123,60
13136534,121
42599370,91
58246712,42
79509158,194
17665718,58
63512660,158
11082803,193
16491854,117
73275475,157
23742774,110
10324368,5
59418083,136
54755621,188
83896981,127
81986421,114
29475576,81
49532960,156
14706732,14
77121019,34
93860587,110
16611372,57
90273220,165
31124627,167
90753720,191
58458356,43
73045172,12
97165450,183
11612090,64
31543294,52
20188716,8
29864736,31
10439236,73
51253150,44
94306757,156
59638222,151
62730490,156
97727084,180
33840591,111
60200850,192
68066069,183
40649806,161
92545338,181
25867310,153
39316383,63
17305331,135
92883685,29
35571894,60
11758443,89
29265522,164
42405823,93
31400363,4
42123362,34
93849218,156
72444911,156
42302132,162
84785406,125
37256066,146
47005728,93
70237561,53
65637211,7
10679097,159
70925117,192
66380085,174
81985136,95
65804627,51
94157145,39
19670953,54
61123676,41
27932477,5
96318310,193
48539040,159
76923053,126
47298355,139
83363509,173
74354094,14
80947643,198
26400726,116
74015733,100
77719997,117
83163099,58
82157982,136
79822267,19
69706268,109
45572549,178
22241476,169
78225813,24
60686817,142
47706385,114
94454462,3
78280319,87
60306471,25
60189408,135
77103578,159
69995244,137
90457923,52
15815868,145
54771200,132
82690661,73
49757819,20
22692404,104
93602010,41
19296199,118
97672949,59
79258337,132
53149841,132
16464756,151
17078513,26
71962124,154
90626233,101
99608590,7
50639816,167
45393388,80
92480779,96
80164472,117
85519514,192
14645824,195
13399830,123
80536332,171
45554708,33
74113615,50
63553885,2
97011519,160
37113906,29
49365029,43
13275931,142
32936755,34
94222863,64
48271373,162
53989112,177
16886953,31
93083585,46
90251675,33
19724511,132
91172509,120
24266413,11
97026441,122
83499275,105
56121671,28
78647405,17
32021157,75
12502251,74
89279922,195
91229903,6
92646366,169
31942136,28
82527961,43
76483961,195
38145254,156
12054255,113
48851117,168
58404871,44
43427569,128
17397636,159
78756112,109
86333340,165
99940907,119
73645032,106
48755750,174
61612990,105
78417968,84
72730034,157
60762124,86
94068063,175
20297915,48
75567741,46
25085077,28
95393861,150
56663520,40
42596037,53
36580157,103
36133597,127
73537271,109
95472429,21
13091847,128
70126464,164
14013206,181
63385282,77
73188829,59
78304320,108
64670862,78
86753553,141
59027268,111
76164293,85
92174886,84
28670094,29
82689694,162
97023466,41
30159896,61
11925091,7
78300755,108
81714255,40
59562277,138
31122154,16
64114152,121
57853117,10
32998804,91
38030281,174
54973479,85
42819941,133
64743179,167
61173436,178
11753440,55
92170468,137
96849203,43
21966118,165
44977475,7
15316916,175
91228604,66
52431704,32
23098840,96
91447181,194
29498581,174
28155806,123
88304621,131
16209675,174
80096798,79
22051101,66
70650299,189
98985680,16
46273091,27
95798840,110
61855668,114
45595422,159
10920919,170
50406943,132
22919089,95
46598815,1
52222055,148
58281350,26
44997066,87
81060345,108
91158868,157
51347379,177
12563233,9
29358527,73
38155086,147
18922476,116
73128940,153
43948432,64
11521573,23
11512695,158
91312467,126
27744859,123
40394391,95
10402059,46
32708049,82
61215201,49
31968595,28
16439612,45
14695374,28
87244436,45
10593552,60
91109343,53
43801681,105
28118402,128
49727848,159
31870602,161
28413959,193
83181658,40
84251318,79
76131323,106
50099456,183
40939551,104
41508122,187
20936594,68
86405046,83
58676583,22
32429104,81
19027272,99
45757972,24
92480795,182
77066866,34
37326878,65
33813653,156
72870578,23
21796434,76
68812745,197
81501221,26
93119592,106
52370445,8
94758983,68
61101354,10
37066742,33
51165190,2
84710154,193
57516300,186
70216815,161
14207857,103
11626060,158
83783735,8
87345480,156
19285459,13
63854099,27
67546880,186
95424018,37
36238590,1
36982788,189
88061165,78
87578331,16
27342526,194
27599343,80
92173604,188
21324345,47
55002972,135
12465523,185
63018266,58
49788205,80
58974527,90
60369838,53
63596424,70
29090752,20
84875379,190
97094330,75
36713997,98
76234106,35
64797039,85
66045335,68
36428974,48
78368759,187
48132902,101
51691002,101
87718225,12
95355187,120
30759161,112
39932644,49
20860464,15
21396366,70
55786450,167
86700604,136
19118573,150
53198761,162
49077868,45
66084668,127
67176138,132
94512557,141
73149541,88
57950282,169
53755670,187
41332100,191
28445259,6
84579251,128
81316860,52
11873464,70
60992343,170
65807457,104
47503175,136
58639264,52
92903944,57
35987953,14
51519521,194
87129351,156
19100126,104
84315412,59
81734757,185
75838923,19
40679129,49
52815250,161
50697835,108
43749590,33
66188965,184
93342539,53
69981511,9
95889804,7
89985363,24
32435118,187
65473211,92
16373130,122
59893791,150
77181593,31
54079073,175
11392166,5
29206980,12
55810401,51
39165631,164
39081442,199
47640483,107
83919218,162
78248095,34
87915115,177
48555082,48
53863485,154
59567498,0
43840403,125
29459543,37
23005500,113
96651795,55
62351556,54
28828649,57
39041896,164
42606207,23
63853007,137
60636217,48
39406337,36
68766040,181
55927559,117
43612293,120
18085527,151
13708316,56
25169151,86
99214289,25
14935692,33
55744815,195
88871249,167
99860743,167
79254950,86
97005730,72
88831855,100
41147758,88
28418587,197
69402313,86
54670832,183
19161333,64
50881107,192
66174785,74
32384004,85
68920668,177
14029037,43
27884174,108
63381940,25
31672118,151
89016377,103
89878196,59
28630706,111
69213603,5
94763508,41
67805239,127
96516762,127
42350703,65
29202652,143
62985071,107
71283828,156
14021068,6
56377526,147
13110915,132
16345763,167
18550870,148
74234286,114
46293567,153
72991027,148
89246767,18
76051394,58
61315440,100
81145402,42
22367015,122
76724285,24
67423111,161
20350969,190
24300361,156
65203297,183
21639546,74
20933961,103
64106006,137
71829379,128
67918865,20
31121581,183
83793352,6
71494642,111
74356133,165
48044199,178
55357872,45
17089711,74
70655389,142
33882291,175
28734160,85
94191435,167
19003966,142
65655113,149
42762924,113
53572400,83
80723249,33
69071511,130
85406991,134
99127423,164
26608503,52
36909022,198
88748631,91
42617352,125
37310816,146
79492566,127
66397044,42
65164201,53
37346758,143
97562785,79
39952642,24
78562518,113
47171602,184
28300239,21
55894665,43
97376548,101
93837308,38
70349217,168
86937307,91
50819699,161
53157379,54
36824502,66
95967337,152
95312217,26
56392606,33
18861313,126
17432689,53
39656245,168
11329566,150
80390967,110
77931047,31
49888021,33
31186059,25
36937724,54
40189318,38
21038091,192
82033486,2
67020453,187
86505965,100
68847646,44
23498271,187
70844001,185
55961129,79
46145725,131
78822229,119
28389207,121
19161870,182
86439609,55
76727639,151
87819537,92
96813226,111
57750788,29
30430904,160
86923217,66
96128413,108
64749612,48
42606640,180
81473290,46
59374270,8
48202683,42
46431386,103
63202920,5
83615217,135
38933676,52
41665798,153
28390933,73
28759947,58
11984403,175
54143991,87
40954745,160
37833104,13
62849505,52
73308343,176
68497405,8
34373251,89
21952143,23
72059350,154
46692573,178
92758870,140
61867250,10
53145175,30
56945147,191
11530093,104
58962674,137
19871871,136
22416112,19
55577615,64
57752057,58
86621276,126
33386979,108
74074688,108
17358546,181
85717573,109
16293684,190
99016350,99
34481372,130
79073269,156
53316110,26
75394698,16
76387211,68
10522482,21
55886171,80
81984171,153
88313839,199
21452222,34
55790996,184
13546477,22
89572200,10
38339745,18
71595409,174
14985144,9
93348902,170
66954670,55
28296747,146
24621087,75
16305608,63
65367513,99
84707006,112
53231018,174
30632825,70
27601339,113
91095254,160
59097212,137
69715015,174
62889235,41
42821121,197
53625651,168
11968892,130
84439151,3
18740433,179
79911992,49
19431825,152
59985478,127
43965086,89
11950053,184
15015308,176
61761488,175
66652516,124
92222401,2
32423210,21
94591665,176
87152708,37
63107172,153
54660024,164
22857266,139
24111231,18
64301174,33
54129529,30
31239562,59
36002137,39
52034820,84
91408029,111
25811907,23
84009537,91
84145713,46
47414931,124
86758871,110
74299796,183
94769623,174
36388784,49
15625322,15
83067975,69
49663381,95
59828024,174
54324782,50
91438031,177
79002354,43
22641869,144
31117500,50
92197528,194
83793410,157
38524413,8
35019664,158
41129971,23
43887249,136
29885609,149
94714982,37
46436014,178
85208380,158
10426105,116
56158727,65
74932162,108
71182863,154
62996686,76
17751908,131
94572812,10
90156771,133
87797325,165
21991230,56
11836500,79
64625283,31
52851945,99
66719483,127
12598346,188
81338158,70
34917487,196
76430276,103
76172918,10
27011433,166
27725212,72
32263140,59
68743924,7
61857536,43
48376483,58
76998493,88
30506075,99
30445774,145
83121174,166
56804921,99
94471700,121
64924797,99
47779058,18
86771244,138
66925013,187
10206095,175
52048906,131
16429480,156
87026479,33
64621365,40
17727012,158
48739048,7
84518729,134
66938747,67
10937527,197
83497650,93
37730995,164
93261216,167
49943119,117
20893747,195
12134091,74
46133246,167
98676762,199
44330788,53
78620695,177
96791085,181
96624521,114
70383892,124
75378926,135
60074563,64
45949281,190
86773754,140
23877949,181
16988123,188
27259027,76
39864873,54
10246663,181
58844614,72
60447587,192
21977238,154
78318474,195
22858177,120
65039781,51
39960340,142
81944073,175
59134852,80
52268876,180
76764692,159
86508950,127
18923951,175
54791637,75
14823506,64
22871055,109
92478159,117
25045213,80
13800456,33
37980143,174
13287042,38
70634345,40
16780397,8
88145182,71
36449692,51
37047632,135
30820703,164
40526545,54
11091908,103
67718738,107
36065359,127
74050606,130
38805003,158
31556497,47
60141543,167
60593752,36
37293642,96
99350837,170
35185059,18
94179665,0
82250466,176
57283875,123
67446803,62
90486723,113
68296015,191
51134560,155
95951080,28
17559772,66
18051802,175
76337867,177
72108410,174
52768905,187
44879003,60
30877461,120
78219794,137
65273208,59
79700036,182
82099299,63
23859678,25
14155931,137
74746598,83
24611896,137
10307862,178
40528155,125
55472894,34
28299555,143
30639393,102
31554683,118
33106157,95
47570378,38
77945595,84
27875521,131
12152044,108
14352588,55
93104169,129
61054329,67
25546757,168
16255642,156
37512142,35
80170840,182
99012873,147
30513106,96
33648684,141
74858688,191
38954823,22
19909746,148
64174855,136
33764754,15
41651365,173
37570564,84
46407859,129
46430350,128
30663283,197
94822932,147
15364828,157
62646173,129
95809121,116
51259133,166
53289114,51
31119668,143
89003613,137
35516510,2
17071800,43
60218974,10
59382696,77
88844896,150
80238656,180
95431317,79
72640818,49
87753601,17
96157298,16
13636480,192
47485136,166
34711743,90
68095469,37
35347049,108
71424083,109
38021595,106
72384830,10
92929247,26
40925318,136
98042408,45
30052896,199
33999202,159
55221922,74
32943230,110
57111623,188
87538637,145
76966002,88
67050963,88
48301295,63
27221691,37
87176217,105
73645820,10
86592869,139
34962945,49
77524977,163
75291843,126
82221516,49
19808878,165
44619262,110
66382620,153
96710886,199
91448195,157
11083659,34
73685418,58
27441855,5
68733972,13
59065938,42
80457514,185
22011834,139
30047662,33
12339384,36
24387561,98
20109378,140
72544992,169
