dni,sede_id
28749818,364
54477161,365
87677997,366
95577663,367
10477019,368
24738932,369
72133096,370
72045243,371
61777767,372
86096979,373
48214524,374
14987237,375
61397059,376
96402134,377
51514745,378
38282621,379
76051531,380
15615086,381
83289587,382
62578192,383
67208729,384
69675566,385
50367283,386
59149563,387
37849070,388
79656653,389
57351414,390
85287725,391
45846866,392
59540400,393
54108199,394
92882702,395
96016609,396
77617428,397
75277334,398
39480045,399
11295328,400
14349501,401
97418785,402
32984355,403
76558227,404
39940083,405
67074450,406
99591370,407
45821834,408
42537290,409
81417190,410
34929069,411
94376776,412
54199605,413
74784813,414
43280205,415
63483259,416
98587435,417
74138800,418
56582109,419
60209463,420
13919738,421
19539076,422
30571118,423
83395733,424
31050078,425
21449355,426
13219559,427
36346123,428
42467758,429
27352421,430
55061853,431
53219096,432
10650467,433
68396279,434
93342554,435
60454046,436
77224161,437
74526106,438
20379756,439
76032106,440
33279905,441
62289927,442
98270487,443
22414776,444
85054101,445
25777575,446
80445476,447
30629941,448
35157736,449
16583906,450
27796949,451
56794889,452
30978605,453
48485426,454
95607498,455
50491409,456
64123741,457
61104482,458
62296615,459
37288660,460
58070799,461
14866361,462
62989001,463
97215478,464
11070099,465
13503176,466
35555759,467
10209632,468
13598287,469
74613124,470
37074746,471
15447280,472
48754687,473
48688042,474
61975651,475
30355244,476
19506112,477
78894079,478
72304047,479
93570613,480
77634484,481
76744698,482
31070465,483
50636961,484
52942601,485
30910152,486
77449932,487
65820019,488
60328399,489
29604588,490
21354329,491
35664290,492
85542642,493
67218832,494
50434504,495
30567518,496
80992969,497
44953296,498
14660011,499
91884035,500
23428378,501
10231825,502
89170619,503
96437450,504
33581075,505
72052366,506
52741983,507
40309926,508
67322301,509
78454454,510
20439708,511
33487517,512
78046413,513
53913821,514
82995669,515
79475794,516
69640793,517
27846899,518
83503917,519
69059182,520
85328472,521
67525196,522
57401068,523
16794397,524
22099800,525
15205962,526
55981655,527
43762258,528
21418641,529
51437771,530
71449467,531
67608582,532
97925103,533
81100042,534
52474648,535
19850732,536
47679781,537
63265238,538
87286762,539
78580622,540
60797623,541
20872790,542
17077299,543
24885822,544
44880796,545
20028699,546
33382963,547
39137218,548
36022742,549
68037536,550
63161969,551
75858144,552
26109530,553
61324243,554
52527763,555
87298525,556
28131913,557
16595352,558
29501891,559
97385799,560
22615976,561
31355078,562
70486877,563
90294431,564
65798420,565
51881912,566
63205172,567
64282427,568
28594951,569
76296778,570
81308111,571
75451889,572
76348540,573
26625558,574
30506125,575
26093765,576
70948884,577
95053968,578
86259537,579
63308476,580
87260619,581
67020922,582
94298960,583
64227478,584
24796697,585
93532093,586
37568206,587
81786786,588
27935458,589
42790975,590
81509964,591
67229601,592
73609211,593
40339681,594
13119113,595
21393560,596
80865185,597
51164448,598
44323933,599
60059302,600
26304545,601
46975776,602
84202408,603
33417569,604
43918799,605
38432488,606
51997471,607
48028787,608
28113166,609
27087873,610
47694752,611
53701292,612
36368372,613
13141829,614
77353076,615
45769512,616
73470779,617
79919465,618
10301973,619
68232786,620
62272644,621
72511722,622
55219905,623
87163233,624
74069773,625
59409483,626
18432072,627
54501026,628
78156945,629
58797354,630
34701499,631
64263631,632
51786061,633
62311526,634
29182481,635
46553719,636
66526459,637
92716986,638
13996599,639
80055041,640
53443720,641
65167947,642
86959792,643
87778314,644
40791045,645
17048608,646
85907710,647
23548082,648
22379247,649
34576397,650
23499611,651
27716275,652
85022632,653
45664336,654
66456362,655
16102260,656
43682489,657
86881342,658
37284968,659
40864732,660
27931321,661
99991491,662
83205984,663
83770229,664
72627211,665
69693596,666
57024587,667
80389607,668
80420498,669
71442321,670
32192569,671
24105025,672
40591692,673
64631532,674
72966247,675
43140752,676
37045417,677
10715498,678
92906505,679
35278150,680
61643245,681
45154742,682
29066403,683
11110169,684
91767547,685
42642770,686
37035940,687
94746696,688
18419072,689
92942787,690
55941223,691
61169192,692
77908369,693
37734627,694
46303073,695
76873737,696
67882565,697
87135715,698
62339071,699
60770754,700
44142933,701
37765867,702
83496288,703
52480833,704
74708675,705
18175695,706
15454169,707
39934422,708
69247755,709
38325425,710
59132111,711
99178838,712
92979350,713
43619178,714
92547407,715
42218344,716
17291126,717
35655072,718
55820130,719
48960656,720
45842344,721
87093127,722
46018609,723
35318435,724
98673620,725
10596196,726
82898783,727
43089217,728
61987236,729
87304073,730
20333895,731
43479998,732
46604407,733
77426244,734
82922338,735
86661976,736
86352695,737
67530519,738
95579724,739
60310444,740
49997176,741
97269806,742
16845569,743
97029895,744
35547774,745
37772041,746
63917671,747
67568807,748
80033496,749
34242797,750
16509262,751
38358813,752
11463331,753
47176971,754
71372218,755
17631566,756
16368305,757
78955294,758
48480501,759
63209895,760
28501709,761
58257113,762
74877239,763
97658372,764
70855071,765
82090428,766
41954461,767
14211405,768
57490942,769
72896624,770
25073151,771
79857777,772
42374677,773
10351014,774
98079122,775
30140366,776
45948989,777
29002634,778
67968100,779
81066844,780
91606674,781
96199705,782
18574025,783
68605910,784
76904944,785
26189144,786
58038929,787
48106490,788
36215125,789
36378811,790
69732157,791
73858818,792
75065229,793
81054952,794
59131046,795
49916618,796
57917129,797
11059955,798
99762693,799
73762086,800
38510374,801
61673004,802
54394826,803
73821874,804
40978526,805
57362207,806
29846319,807
46111999,808
23170119,809
72814405,810
21638281,811
24988142,812
45895282,813
91323168,814
15073851,815
10397272,816
98557479,817
23568601,818
28925069,819
65194197,820
40834481,821
75429155,822
35176180,823
99080078,824
20727494,825
69030203,826
41917332,827
52729692,828
94162345,829
65181918,830
58260183,831
36595056,832
27213542,833
43284245,834
97549606,835
90274849,836
55547461,837
94694218,838
39657538,839
12980880,840
47257834,841
10365385,842
65576208,843
25840673,844
75735539,845
33322566,846
74272938,847
27544153,848
67805121,849
74526428,850
35795608,851
88824584,852
66243022,853
60832135,854
31795886,855
15634553,856
17418553,857
94715193,858
10746345,859
70189094,860
86392124,861
51072092,862
82021156,863
67241665,864
67681305,865
73437747,866
14152812,867
14242583,868
10058106,869
89919782,870
30428979,871
48585561,872
69119271,873
28478007,874
98302975,875
44241067,876
66321882,877
72610178,878
43245027,879
23258826,880
15799180,881
40563092,882
78394950,883
22876746,884
99322019,885
91820059,886
51234332,887
34469372,888
33928607,889
32541292,890
75143373,891
85122633,892
56196233,893
51561449,894
79794995,895
18135871,896
36789658,897
62957620,898
49646514,899
35840567,900
27397051,901
55691157,902
67180018,903
88407475,904
28547968,905
99246925,906
61004200,907
63894572,908
62122684,909
84347820,910
14809713,911
82323304,912
96237887,913
75711013,914
41377313,915
82088663,916
98780652,917
31373512,918
86097196,919
33008330,920
73078460,921
75904718,922
14403025,923
56285095,924
22725120,925
95081891,926
22516439,927
49639050,928
38538191,929
17742645,930
54372717,931
64978183,932
46539713,933
81523458,934
30642306,935
26989592,936
16954395,937
48681412,938
99900129,939
15802952,940
41863891,941
35867546,942
35438679,943
68680069,944
88281716,945
14566667,946
58421387,947
55852693,948
48090057,949
61250407,950
47349144,951
11326832,952
17112066,953
89706175,954
62209002,955
65895430,956
35936307,957
99994549,958
31299501,959
92322967,960
32354612,961
42229230,962
86725411,963
80975570,964
13937574,965
28945800,966
48833914,967
64988845,968
20046083,969
49400910,970
98485447,971
96485347,972
43822860,973
27258754,974
37374510,975
25070398,976
30686365,977
75276646,978
55254421,979
16485492,980
12540898,981
41143158,982
60005797,983
39215112,984
78516105,985
91395050,986
87794287,987
30417197,988
59066213,989
72473132,990
66960502,991
81556833,992
38042227,993
47029721,994
63368959,995
59225144,996
88422385,997
18035870,998
10061525,999
75068522,1000
70584781,1001
43686766,1002
62175072,1003
15459994,1004
49237958,1005
92468288,1006
15361393,1007
56450733,1008
50845640,1009
88331279,1010
18127161,1011
69259102,1012
34588156,1013
37600637,1014
11848562,1015
21653622,1016
71283549,1017
58408175,1018
17779034,1019
23491528,1020
63003217,1021
85315260,1022
12094816,1023
75086309,1024
38350621,1025
76531209,1026
39137039,1027
60022006,1028
88713006,1029
93476709,1030
52692117,1031
71555014,1032
87483933,1033
50418015,1034
60401965,1035
86309548,1036
80317372,1037
88039367,1038
48696834,1039
82956499,1040
64065559,1041
35862805,1042
50787211,1043
92034318,1044
18580148,1045
86058307,1046
19515378,1047
39594275,1048
70397843,1049
74356996,1050
37395700,1051
69325671,1052
93821677,1053
45219029,1054
92612787,1055
69927523,1056
47058862,1057
77026171,1058
39003786,1059
65480274,1060
62597007,1061
47579960,1062
59319612,1063
40740563,1064
66473102,1065
52625652,1066
29830535,1067
82980210,1068
72753623,1069
96527262,1070
16189215,1071
47393713,1072
23761965,1073
19981510,1074
98036012,1075
38489079,1076
37342589,1077
69174276,1078
32288536,1079
44435108,1080
95907017,1081
89077549,1082
59819147,1083
88675007,1084
25139546,1085
71524191,1086
74738417,1087
23803897,1088
74112431,1089
79126134,1090
31862970,1091
62408024,1092
13769171,1093
50701449,1094
15195003,1095
51041989,1096
89676411,1097
44020261,1098
24961605,1099
63130346,1100
70439128,1101
15175227,1102
13488903,1103
14540542,1104
70560162,1105
23831798,1106
64986091,1107
11321990,1108
58092381,1109
26888252,1110
80405658,1111
24066519,1112
53949266,1113
62072212,1114
18067335,1115
25940709,1116
88823401,1117
87539281,1118
21183571,1119
78513689,1120
84172535,1121
83551191,1122
99055272,1123
91389846,1124
53781239,1125
10295539,1126
13817136,1127
72060162,1128
35408763,1129
79639862,1130
80430235,1131
84132743,1132
22973149,1133
29868126,1134
21510744,1135
26974136,1136
31833921,1137
69628642,1138
29257778,1139
10395752,1140
38117819,1141
76841023,1142
54532055,1143
24359574,1144
27741565,1145
87208983,1146
64798624,1147
74784608,1148
14713518,1149
83339545,1150
18017358,1151
30511523,1152
55658984,1153
16748688,1154
85864452,1155
22665859,1156
91759977,1157
16230640,1158
59128215,1159
48740222,1160
13930564,1161
56683221,1162
37080067,1163
97731607,1164
36533315,1165
38851669,1166
53772602,1167
92952357,1168
89563684,1169
24742583,1170
42296095,1171
59766423,1172
34932957,1173
27602905,1174
12902996,1175
78986257,1176
79635197,1177
40338505,1178
83309936,1179
92394878,1180
93798210,1181
81935977,1182
70358938,1183
71897357,1184
39459384,1185
40056270,1186
49739289,1187
50134268,1188
33561956,1189
43204923,1190
68014982,1191
45376910,1192
90934487,1193
11716735,1194
30103377,1195
18128455,1196
25729564,1197
59974192,1198
97095960,1199
41114973,1200
83854931,1201
56927734,1202
76960341,1203
51498050,1204
21784200,1205
94911580,1206
72410049,1207
90849925,1208
85379641,1209
20263774,1210
62383433,1211
50251020,1212
66917760,1213
48845897,1214
12874229,1215
51520077,1216
33463948,1217
28490037,1218
71600575,1219
93053195,1220
21257014,1221
12436927,1222
19654417,1223
93459132,1224
87543885,1225
21824764,1226
14525692,1227
66051998,1228
97760043,1229
72672561,1230
79010249,1231
79095517,1232
81025196,1233
15773865,1234
67855474,1235
61369597,1236
15608201,1237
60509159,1238
77910645,1239
81393695,1240
81752423,1241
14765651,1242
74337007,1243
25578672,1244
67720805,1245
20215555,1246
20860123,1247
72920346,1248
71527866,1249
93368094,1250
50399907,1251
64114584,1252
71113547,1253
49970418,1254
45951045,1255
70580452,1256
39848537,1257
42504775,1258
83325206,1259
33779086,1260
46586288,1261
73964114,1262
90274168,1263
30999914,1264
99450316,1265
20408460,1266
39333638,1267
60520484,1268
71605821,1269
32419824,1270
87820834,1271
52623442,1272
96079590,1273
26634573,1274
62227862,1275
11217715,1276
42881931,1277
98675658,1278
86325891,1279
26638508,1280
28836930,1281
91060962,1282
51801595,1283
63070000,1284
39315049,1285
66545584,1286
89520079,1287
44851414,1288
50008826,1289
97273611,1290
29180536,1291
27826830,1292
40008700,1293
21069501,1294
30176499,1295
69085444,1296
48827446,1297
46798669,1298
52264959,1299
40124319,1300
25893710,1301
63344398,1302
43584840,1303
64739074,1304
50111921,1305
15064848,1306
12619433,1307
34513035,1308
45987835,1309
76024062,1310
16583904,1311
31613191,1312
11262470,1313
92331562,1314
22467024,1315
11964578,1316
85135506,1317
99499948,1318
56402549,1319
84930303,1320
12137086,1321
21562214,1322
16110010,1323
21490468,1324
37634172,1325
99424650,1326
84407187,1327
77504468,1328
69894432,1329
15713811,1330
96116435,1331
59553484,1332
39246867,1333
37397366,1334
31239653,1335
35150505,1336
64021101,1337
14257223,1338
65824332,1339
11101757,1340
69558567,1341
87455507,1342
42535055,1343
11483300,1344
77826241,1345
64359957,1346
83947327,1347
56820013,1348
83612728,1349
73855564,1350
78571461,1351
14061077,1352
27442040,1353
38128868,1354
12424714,1355
71526323,1356
13294351,1357
55067801,1358
83435761,1359
88267739,1360
47484033,1361
91038138,1362
33578105,1363
95535323,1364
53072117,1365
80389106,1366
99494091,1367
41154044,1368
81763136,1369
44781679,1370
29487535,1371
76713065,1372
14545482,1373
58437548,1374
96156156,1375
44658969,1376
83007545,1377
57210544,1378
18398064,1379
68042278,1380
85512661,1381
90962125,1382
93727738,1383
17612962,1384
32951453,1385
64986648,1386
16872693,1387
56892217,1388
87818391,1389
68883793,1390
98375103,1391
43046273,1392
76122426,1393
13736067,1394
82462161,1395
43920905,1396
94003012,1397
39537042,1398
20695686,1399
26477638,1400
38971458,1401
75005066,1402
25823325,1403
40470033,1404
86459843,1405
75537319,1406
97667155,1407
49584990,1408
38216218,1409
41925519,1410
26612018,1411
33436581,1412
87829810,1413
63420183,1414
65399586,1415
27434094,1416
83372390,1417
96102715,1418
23858184,1419
73521215,1420
56963914,1421
95967305,1422
67690821,1423
44201742,1424
55764157,1425
86208853,1426
56252024,1427
14793598,1428
97228260,1429
46995320,1430
91411101,1431
51931791,1432
12721500,1433
15312335,1434
70193311,1435
55301834,1436
74588493,1437
91525104,1438
10948736,1439
14893665,1440
98815905,1441
17495177,1442
10340947,1443
17627808,1444
10937017,1445
74464095,1446
92026818,1447
52295669,1448
46745343,1449
98281575,1450
48110314,1451
82920122,1452
31838202,1453
77346409,1454
41442200,1455
52310038,1456
17428998,1457
37756531,1458
56453604,1459
80798547,1460
21824367,1461
34077287,1462
30885113,1463
45502928,1464
93335407,1465
18801726,1466
17318062,1467
62523397,1468
86070793,1469
71528942,1470
81752907,1471
79323873,1472
58267721,1473
87226948,1474
90208260,1475
84066821,1476
73681518,1477
37418355,1478
60396884,1479
76973250,1480
60367606,1481
36020603,1482
61914413,1483
79001370,1484
89926997,1485
91027773,1486
65165897,1487
54160525,1488
98487386,1489
49281188,1490
93783139,1491
14910568,1492
96626928,1493
81912051,1494
81762426,1495
20230130,1496
25216719,1497
86816899,1498
66753531,1499
35885942,1500
81506127,1501
41372557,1502
38627570,1503
86200601,1504
74175296,1505
79035986,1506
63306289,1507
39813446,1508
33645919,1509
37659779,1510
74169152,1511
41555621,1512
12910306,1513
36647847,1514
27835307,1515
90815040,1516
60648190,1517
66143707,1518
30600372,1519
74916254,1520
46482374,1521
71698100,1522
73975969,1523
92905908,1524
85651638,1525
90265034,1526
36303347,1527
11385658,1528
80166362,1529
43764555,1530
22876434,1531
96773099,1532
41551165,1533
60757803,1534
94543777,1535
29784785,1536
33807593,1537
12463201,1538
87493341,1539
61324549,1540
15628562,1541
78075065,1542
31075412,1543
28155948,1544
71285020,1545
75407431,1546
55699473,1547
41286629,1548
49226526,1549
76419370,1550
87673659,1551
91174512,1552
66676812,1553
19356695,1554
48097506,1555
28310391,1556
35234843,1557
16836358,1558
47288673,1559
89661454,1560
82679065,1561
97871845,1562
49770300,1563
17579890,1564
59994244,1565
73931497,1566
33926324,1567
94048140,1568
78103152,1569
92214323,1570
92366787,1571
81007220,1572
42933711,1573
50668672,1574
21505690,1575
74493674,1576
87623876,1577
26850529,1578
12105362,1579
59601142,1580
47165558,1581
48375405,1582
83187010,1583
26893169,1584
58043507,1585
65409332,1586
24031363,1587
36827169,1588
22632613,1589
75884120,1590
13573437,1591
86430766,1592
40469245,1593
71281699,1594
31823397,1595
46936099,1596
96099678,1597
74547525,1598
92716904,1599
93952795,1600
31646744,1601
87874718,1602
17033799,1603
38069588,1604
22923115,1605
34564834,1606
93459750,1607
15410008,1608
93789160,1609
98645163,1610
40146444,1611
65582385,1612
41192646,1613
68513272,1614
59806466,1615
57308615,1616
42305749,1617
11506015,1618
49882326,1619
41300207,1620
69658478,1621
46264011,1622
83553706,1623
97683829,1624
55113767,1625
81440919,1626
84645141,1627
59785679,1628
58665031,1629
57264447,1630
30801463,1631
46994931,1632
50781114,1633
86630179,1634
83684483,1635
82637052,1636
80340027,1637
32291391,1638
96799799,1639
81454996,1640
74003666,1641
38150268,1642
84729098,1643
32467504,1644
16506785,1645
50552047,1646
73984905,1647
76042423,1648
20279596,1649
68827415,1650
73369487,1651
37164869,1652
96200584,1653
66052439,1654
35553194,1655
43034191,1656
65024699,1657
54716403,1658
70277003,1659
42765379,1660
42981246,1661
70070310,1662
10387973,1663
77909552,1664
65023239,1665
42379870,1666
78911962,1667
16712280,1668
75686488,1669
31629688,1670
98799184,1671
37089735,1672
79628755,1673
16975940,1674
12227769,1675
47487025,1676
94712489,1677
36331070,1678
10267640,1679
54187757,1680
57413101,1681
62846933,1682
44635081,1683
47264312,1684
31348667,1685
15561858,1686
64803052,1687
43959853,1688
43742358,1689
18945565,1690
12156381,1691
62475290,1692
65432015,1693
46263337,1694
85527900,1695
93859571,1696
75931188,1697
66483067,1698
28980793,1699
24070009,1700
48955551,1701
95733816,1702
63146796,1703
81773193,1704
14807028,1705
69062483,1706
18098671,1707
81592903,1708
84909468,1709
12247114,1710
84274268,1711
71362560,1712
70597842,1713
88969879,1714
72040295,1715
77346264,1716
70081203,1717
80093216,1718
19875935,1719
71506029,1720
86540467,1721
66613974,1722
84131965,1723
64722605,1724
65115231,1725
77287157,1726
98365614,1727
44632699,1728
90155330,1729
41715697,1730
91103495,1731
70532849,1732
75462554,1733
89080340,1734
18612804,1735
22774524,1736
35845676,1737
46455847,1738
65166220,1739
89871015,1740
86872939,1741
99056833,1742
99944127,1743
52776340,1744
77344895,1745
41566709,1746
43742756,1747
95560596,1748
66038878,1749
52433960,1750
51556133,1751
50224004,1752
55890818,1753
68817082,1754
71109988,1755
57231461,1756
88389204,1757
90226549,1758
55570621,1759
10320245,1760
78151547,1761
53209879,1762
40600872,1763
57512729,1764
28971508,1765
18237732,1766
90842624,1767
95922428,1768
59335445,1769
46603951,1770
65652852,1771
14940613,1772
60886218,1773
81365307,1774
61255037,1775
93588697,1776
16152104,1777
82571456,1778
74061787,1779
32073538,1780
70290479,1781
75874382,1782
54440730,1783
17531230,1784
12580909,1785
65427377,1786
65717639,1787
83111707,1788
81950275,1789
56416575,1790
94314173,1791
81343568,1792
14316695,1793
92964726,1794
77151155,1795
12609955,1796
45175659,1797
65597980,1798
74566861,1799
51943713,1800
22571764,1801
98630088,1802
21100447,1803
19503488,1804
26098337,1805
35419287,1806
90798957,1807
64939173,1808
68903419,1809
85021595,1810
19539311,1811
70697891,1812
30576614,1813
28014011,1814
81488117,1815
59989052,1816
10857956,1817
66768315,1818
89562505,1819
71296049,1820
17009320,1821
39287544,1822
40237656,1823
33137958,1824
60483028,1825
90601293,1826
35262004,1827
50596112,1828
33634699,1829
62465985,1830
55693976,1831
93254807,1832
79436310,1833
57167657,1834
73854199,1835
35420405,1836
35857698,1837
25980597,1838
17415374,1839
88795603,1840
43335088,1841
14666484,1842
46288719,1843
57684813,1844
14764961,1845
69705947,1846
75004490,1847
85626480,1848
23258342,1849
83138896,1850
54441848,1851
85351130,1852
95260440,1853
79376322,1854
60895707,1855
16719945,1856
41721758,1857
19970941,1858
33863808,1859
15460264,1860
88784048,1861
83619932,1862
37595114,1863
67204976,1864
76161403,1865
92021073,1866
90669955,1867
20052058,1868
38483302,1869
71788880,1870
29707116,1871
58529754,1872
46104489,1873
81763009,1874
39139678,1875
22242013,1876
58590287,1877
80857133,1878
50493289,1879
87876438,1880
88285198,1881
73125017,1882
11847928,1883
86592882,1884
62541219,1885
10174430,1886
75318694,1887
18713751,1888
10119352,1889
60487133,1890
23277768,1891
19441757,1892
53234990,1893
46490045,1894
89302847,1895
70172888,1896
33956863,1897
13885068,1898
74597819,1899
43556382,1900
41160729,1901
13830688,1902
31107657,1903
83577364,1904
57560988,1905
81213871,1906
97113116,1907
75663383,1908
45749777,1909
97531267,1910
24542499,1911
24962062,1912
34051673,1913
86965256,1914
48072187,1915
75288632,1916
41357120,1917
27843020,1918
35817244,1919
93163811,1920
43226430,1921
50270157,1922
88243442,1923
63828632,1924
69997429,1925
87968317,1926
94588979,1927
54793195,1928
55419581,1929
55276137,1930
62866402,1931
84521276,1932
35421612,1933
68525273,1934
86461126,1935
87754406,1936
49309575,1937
93853517,1938
64352206,1939
93224841,1940
42294092,1941
82006094,1942
45330351,1943
19120316,1944
88675926,1945
39583773,1946
77664911,1947
86189919,1948
69651078,1949
94515594,1950
78903822,1951
33884138,1952
98885837,1953
57066705,1954
94019348,1955
75697797,1956
49144481,1957
93459247,1958
40074176,1959
76540370,1960
89434577,1961
24462786,1962
34685066,1963
67017601,1964
72860497,1965
56132246,1966
95980813,1967
98965356,1968
99343009,1969
87751407,1970
58537764,1971
98460182,1972
82319746,1973
50000911,1974
74934239,1975
97826777,1976
33169376,1977
50361592,1978
42499799,1979
18673949,1980
82625399,1981
63270981,1982
69808765,1983
95895646,1984
67708536,1985
60886078,1986
93173637,1987
53850056,1988
59359315,1989
37715946,1990
79215393,1991
87106828,1992
83989704,1993
48170813,1994
47629122,1995
23167755,1996
24515979,1997
55616712,1998
25256341,1999
