dni,sede_id
90352865,1748
38263602,523
44799923,129
87309558,1628
48271311,939
53082618,1660
69325562,938
77238232,1738
24640666,1554
87015587,365
45148905,167
96330868,1244
96179641,1427
94739419,739
49471166,1379
49722020,1409
26611958,65
67742501,1219
65466682,33
28231702,947
66900153,1053
67634442,189
11001349,775
60485720,586
31076263,1516
36937679,1405
14442104,783
63316043,1066
97302970,140
74084771,97
87826528,854
23955918,1461
11568030,1146
28588082,1460
11724120,679
93924152,195
97109272,1726
82524979,16
64470219,1835
15187472,601
49755135,248
31303871,604
35604923,1521
78459568,1802
77355320,462
17455459,1134
72073879,386
77961033,1645
82030131,213
80063124,93
65541035,1889
99416401,1988
49870208,727
72251462,1216
52802295,441
33613381,901
45342547,1539
69826954,372
38330610,830
88756358,1195
63902843,1123
63944260,1922
79529035,920
54539696,1269
38037220,1565
72560498,1684
57724210,1137
90406163,1280
17405009,1569
16538521,1650
43980671,1184
94133784,822
62442836,1148
84756728,873
89542245,52
67168126,1996
13133980,32
77541825,1177
64580553,1493
43912873,878
47444277,1102
53803257,1130
36401581,510
51035069,1970
59143018,299
65116330,1929
51441338,962
15548956,965
61781768,172
19000841,1501
37673741,1718
83523025,934
18100022,1807
55959932,1158
20817293,803
99012530,865
86176834,1871
66526722,1226
51609129,420
13453776,692
31091992,1554
74828131,286
45900343,1271
25014396,1990
10335468,155
61560433,1056
80660558,1149
75809400,1936
11164149,1631
18211646,454
38109882,696
85782391,929
46610026,1939
73203442,1423
95729761,206
85809698,442
95194344,301
97485757,559
13321154,1840
29880527,1883
17596015,1639
27916849,109
97687000,343
36526591,450
90207042,1427
70464101,1517
50481537,1923
38264050,609
42106694,1845
27072330,1343
81304088,1251
34946420,672
61575511,1035
86900877,1363
75339118,655
53563975,619
16821993,1907
38150643,1254
27274545,642
70349605,1223
57733025,572
54251899,681
39653623,1353
25325526,1946
12251541,1560
12497680,473
60081593,974
24221191,1767
99621192,602
49563153,274
86954196,742
70413521,509
43416767,317
82046896,467
55449022,176
88695035,1872
51634110,1538
78545158,1061
43770914,273
39912975,1543
46520308,1964
48311717,1836
15482909,1243
27649190,1121
58548736,528
94922024,327
63046775,1381
21104150,892
31503957,1880
43223641,548
34339512,1846
90179704,1720
18032218,1206
73171242,72
32798417,217
48881029,1574
47750077,393
83896671,224
96919602,515
34362708,254
24633987,1926
42129375,1289
72210351,403
30843306,839
65383629,1333
91720896,1181
57094468,1261
58916538,435
14665268,1023
60225483,1738
32944042,1623
82349171,1189
14239735,1709
24729879,1078
18842214,1611
80910576,740
95403038,1689
55586412,1791
23699554,195
18443946,1405
48457700,676
68042996,1291
54735509,1261
59998666,604
86280411,831
97866401,1481
51259338,1872
23622298,359
63864955,835
51067185,1813
27889920,932
55183614,933
10634047,127
13381010,435
37543340,1890
66586934,214
34001828,1916
92411236,1730
53538701,295
86379602,76
38535053,825
99437540,248
81096432,783
36141717,1602
12073295,1413
53669241,714
41642456,1832
10186909,1106
95758054,66
30709761,1713
34621803,643
57861576,216
16397988,1929
48256365,670
67890078,484
56894886,1739
98514390,1647
11918243,179
99744217,875
75730925,1815
96615222,1243
25512114,626
32533713,599
98342711,1516
42745621,1450
67256698,1494
27620320,966
75670359,767
83399791,1640
56199890,1574
16263918,369
51907581,721
14139618,1202
96802530,886
30635395,1646
20332208,1310
56688482,1402
73923331,356
51731130,898
93852856,181
83371052,1583
18385979,1586
17967480,1492
11029779,153
48011376,409
36448947,832
85081759,361
30328801,89
98750103,580
67856253,1733
25291928,450
28145652,493
61102434,1147
72594034,1902
14413371,389
62222442,885
10846995,1673
36259766,1663
96776730,1392
80625482,940
90373883,450
49945456,156
41784673,380
64922757,1914
98288597,868
20604999,1825
36922443,1585
87127186,1275
17521998,639
12330504,99
45413470,1983
75929438,756
37196049,288
20112650,428
35012531,1942
24771128,1189
69041110,58
78131947,1920
85680948,752
14020741,577
24387775,1432
32880885,1895
20977599,1799
57160586,984
54993174,836
73476054,1690
87160531,1203
88068067,1392
74648824,1296
48185333,486
71197723,181
98151388,1664
13539330,403
95074282,550
41536215,1800
96076241,113
57944257,1782
47432135,284
61772258,413
14029341,25
27128238,1812
72508184,1109
82922166,220
66731001,138
24438731,12
94342215,1511
50468738,99
29781178,261
43915663,650
12839580,808
92411365,1541
28314902,783
30552773,339
31095606,737
93604391,1019
72839542,34
22151684,1044
81105752,405
12367906,937
88223207,752
64185365,410
62214967,1264
77186394,13
16309633,1914
88050161,1166
24961487,882
58843938,1702
47311577,1809
66705151,1072
14077211,1547
40458900,1385
10379799,723
80873497,80
36917578,243
12768368,479
54194707,503
72413829,152
33469075,248
91489841,1721
74820045,1778
15758286,207
30945519,749
77483899,838
16877210,1974
27014370,161
60532721,672
45474585,245
26383308,414
32722005,1079
63614038,413
66338704,1075
59841586,43
53821065,1379
97868667,1901
59763613,1122
46451749,1046
52146788,1219
45173760,1139
68543397,1523
64341380,688
40761240,613
84162517,1637
49594744,610
20759056,637
27459787,1268
33411653,304
80569737,464
99824079,1634
49018418,733
82428366,1729
38522965,1628
40510015,1854
27292191,1843
81688897,495
59033719,276
87126976,793
86764095,1343
54159538,438
85102915,1247
23909042,1139
88262162,1641
44104105,1945
79930591,235
38546611,426
33020847,1153
70836171,1597
85854421,1010
18283258,825
67426208,538
49169367,577
39430894,1032
75153630,1019
94934976,1140
77734027,1964
54732455,1774
31457664,431
25928223,656
91936953,136
87676562,1899
74990350,1066
47990617,1095
74767273,741
49119116,1767
40171830,932
83427567,176
73638721,152
57884626,412
67169052,766
68996633,567
17279147,1755
16944633,1911
89201760,1022
60293331,1089
99894946,1446
61093553,377
12597509,595
46779480,456
83653617,821
47908523,325
74578860,1236
19338580,1851
21853748,732
95023981,284
92198758,1794
35599131,1220
84635187,79
14438564,1326
18412774,1874
89389500,1111
24697888,167
15874897,1814
77964547,832
57339056,592
46525140,1476
79058005,43
30115020,38
55882489,1419
26479281,1003
10263401,1320
72290852,1572
70533219,1637
88524060,1174
19724577,1335
63015543,1989
14566303,876
46281111,1397
25621205,1750
23324193,1291
78703319,1718
67808544,1900
72981599,1816
35803100,1930
50559753,1327
92845991,1262
76089594,1818
97324607,1158
73604202,1566
64530417,506
87756544,1579
28460817,1849
26892169,1347
17692388,1027
84189796,1312
87687922,1553
19600754,574
52408426,510
81780568,1256
20093151,1656
66478027,980
90380170,1339
42586188,1426
34376621,779
57751297,672
26956345,509
63273867,429
60709763,870
57631762,1737
62379716,883
81846968,1304
87928216,1895
31418110,44
66624355,1006
44808274,671
70007577,1031
73361318,1136
59730277,1825
21076540,1573
91107814,446
58056997,1333
87678361,366
94636624,1946
91589420,1163
95377488,1381
87559529,292
90521761,1170
52651807,1317
67192409,545
45805872,1920
74496005,920
37921529,980
28941148,1066
53125955,248
15960017,1789
15316866,253
75618923,634
28220523,1716
27604128,371
98373197,1214
84578720,691
12696375,783
46330467,740
57328245,990
74609818,407
73521345,1011
68363229,485
79453196,907
82836513,1114
53664674,1322
32664593,1260
91585549,989
82469410,1776
37401738,1354
16448228,1186
64291229,27
39084922,486
80039517,1257
19184580,717
88039607,246
74592193,415
66274043,360
40315037,1773
61010702,1899
86224703,1789
99782952,1587
98653741,1088
58541205,1701
38681770,411
12452391,1792
53770311,1158
40911124,1337
19337676,1745
13092768,697
55391394,303
33212887,1388
69548139,295
66156848,1446
86895690,918
17060112,1362
14055125,1522
48121712,1910
56907528,1868
81057348,1567
11803357,1513
48115721,1438
39274576,1088
43621530,324
86074753,85
79468325,98
49293198,677
53971000,1282
44780486,1020
47425990,1076
74154972,1936
68572746,1399
92944890,320
79695599,1570
57521976,936
94106017,1190
51803572,719
62925787,883
13473349,559
80291889,195
98065648,1016
15765243,446
37703472,1936
81194250,1285
84640991,20
47841509,1350
75047138,1685
78833631,558
24540328,957
95196685,563
20842824,857
41817067,1715
28694851,1499
94249440,1904
46536592,1830
22884451,1335
99028135,575
75698367,1817
54433483,751
33047856,688
75739244,516
44114480,1422
79520910,1602
87706495,1583
70719701,1365
15083002,1036
26038667,545
25904809,573
42931770,1345
21894081,1723
51030156,588
37805076,1296
37634025,1338
63955063,709
86771937,1907
44175358,242
28590536,27
10963547,131
47900722,1732
27006986,1078
81460432,1415
22647941,1536
55260659,1105
24496697,356
64865289,929
47076411,1870
15403807,592
30815800,1017
48934115,359
78403298,1926
58658073,931
63739556,579
71502027,1976
84320122,1485
83240044,713
13037168,1793
47174641,1299
44282458,287
35981547,1039
60534640,604
17628521,1918
79264239,909
81546315,702
10588674,40
10972486,1889
85390509,221
90625188,1498
28420653,192
36804178,636
69100786,1882
46596123,1860
12238255,355
14434691,1679
65965893,769
57910829,867
56584296,1524
93853767,1384
55252401,516
40223772,1105
31746894,1299
80276498,1081
28443251,1246
32629273,777
54788560,293
37774017,818
93809736,1901
29882250,125
38408605,813
42730192,928
71517822,1587
61048937,587
89076946,1522
90948990,537
90188802,1846
43064626,1029
67562001,1591
63980560,185
57151769,761
28000610,857
27822469,1806
43679956,1663
16569408,1704
42781263,996
91740613,1019
59411307,1382
57044046,211
85177405,1469
96779712,1841
42249575,683
66208577,1926
20069835,658
77688072,1303
55688071,38
18548496,851
46245912,185
33362500,1805
69429880,1352
42708871,609
42423625,274
34794884,992
21018028,752
50869854,32
22343368,1532
69057637,864
92567421,1194
72664005,715
24183254,1786
36239045,639
22211710,1231
56677694,489
26462695,252
18688135,1194
98921120,613
72540674,844
54183533,1595
89047137,1770
86867811,278
17670744,1342
86791992,943
58436152,1286
30002319,405
15692422,1405
38831489,384
77728675,839
85996608,1404
50821134,1513
73376213,1411
43346807,1977
33344160,1807
68721261,163
34682348,1478
42328821,47
63085834,1117
58800241,780
77226719,968
48682828,638
74361022,590
70513900,1450
66964272,1696
34331436,275
41341494,1840
92354034,880
63813844,221
65078419,1716
79780435,919
25289737,1356
59374491,76
16734773,958
31479510,1239
93557121,1544
41428365,77
95256364,658
44583718,395
10125940,1131
28309009,917
30583853,485
26883926,237
16642038,1891
16637130,642
23213263,791
56229297,405
92032504,1053
71092837,813
48915169,1044
40331182,107
50808948,1512
52403619,899
90606339,1118
78645880,182
91727871,601
11897236,1843
20317755,148
90605771,1545
60706247,390
97838265,33
45732145,1847
54538691,1902
27172663,237
63845409,1882
79618939,1582
48885558,1556
56272351,541
52260866,1654
44852092,876
11749377,589
77928903,234
97390444,718
97493718,1492
68505288,547
23118153,1157
13754015,354
19726602,1034
64803824,1615
50079130,420
19262259,248
64142559,774
39755432,379
24048886,840
62895031,1101
75578226,1973
73249321,1119
55905321,1016
60459174,257
20155463,1072
17730039,1065
18644632,45
52045573,58
88257798,1989
50086600,122
45494383,1623
61260244,1579
67621312,1980
53779857,1196
35486104,513
61056849,1367
67512974,1643
59977508,1403
78141676,814
55010202,496
66697353,190
11075650,57
56943242,214
78707314,1274
73156762,1913
90013694,1905
89365405,685
93206441,1650
12303303,1806
24410555,447
57102124,243
72702085,97
40668678,1897
90864160,47
71884877,1563
95065706,481
13655015,1240
40528623,1860
13474381,950
22141765,1132
20536757,1415
23832949,1449
50354167,1344
68299340,1340
42143968,1134
17247354,948
15521486,49
11953301,241
82183192,1509
77881389,678
22689410,736
17328780,1242
96626870,298
52353012,1957
29639515,207
31355593,141
65147970,1802
61002449,1385
58839678,1182
19397983,9
46063520,1861
78852913,902
99690056,297
47924612,244
59778697,500
71763384,1033
26739017,1261
27745985,1191
85760432,1293
30588017,145
50887482,1665
79147016,800
58447270,114
11463543,1203
95591131,797
50494755,1012
34537611,545
94436092,1354
57248673,547
33505083,711
59983264,322
58847345,1540
25381853,17
71194978,486
30870754,1916
40563233,676
25660677,1263
93148205,869
79562152,419
70075527,1665
37289338,922
91175080,29
22764966,522
17020832,298
21567946,693
42638045,1263
83579380,601
50221229,1317
31966756,1202
78179291,773
84535083,1336
88643464,1696
71850164,1643
77557358,1120
28394649,750
61405754,7
64527960,1580
21860040,1205
57484082,1752
37898357,110
86936933,1789
80943031,749
50141546,939
56275366,783
45282518,839
48913793,1541
18618947,405
21393087,366
48704263,1938
99739106,263
50188386,504
77833466,804
90125037,825
34205537,1340
49517622,350
19624022,1810
78463210,908
27395224,1875
45374196,79
98666936,409
77396501,344
49498994,509
60574641,262
23329022,45
95315133,1229
56471464,176
40870109,901
20435707,726
65823587,141
19573732,807
98552880,1794
74668341,1664
21781521,446
83690573,2
35374547,118
67900583,294
37328130,205
49627964,1340
71086456,1301
41411271,375
56425522,92
95142343,1276
21464345,1235
23104095,1822
76141638,554
17155310,1433
63874872,243
83730437,1527
97751573,763
98049789,1057
33431677,1145
16857718,995
43075162,1236
61765365,643
49113865,31
84688862,261
50108961,507
77029920,1212
32683148,1660
13443620,610
35542367,1820
56658253,1013
40113374,1873
44749347,1134
75798219,718
68883996,1986
53757860,1629
53316949,729
91622439,580
85885790,1878
74623228,981
82280002,1250
10172061,61
40922152,614
65712917,42
19714790,1800
20268461,1635
45740877,1134
81442676,255
85479156,927
56822461,674
55619260,1088
24183485,582
39571120,763
55233475,1488
37009906,238
58333280,1785
93715862,1103
74724070,179
44950292,1654
38257695,113
58136352,1214
69688047,355
56486757,1680
98683002,890
39591469,809
51468718,1202
22386488,1987
62740129,1970
55163142,1635
92796181,770
31433545,1823
20688437,515
73034650,1461
29612397,56
41979615,1512
47053019,1427
24901498,403
72880258,573
57564588,1514
62155209,174
77206482,1796
75103348,1137
89149744,1158
57437991,288
78971929,1770
48822345,482
16508881,17
27835039,1819
61784408,893
57591818,1636
55210260,1588
67733790,1242
66025436,818
83875701,1658
75314211,1615
53961056,930
63665273,1343
11443180,1038
35621257,1946
94530555,800
70929648,528
32970315,1766
52683226,75
25541363,428
98521825,1452
93852081,1170
85449077,173
16156292,922
45317346,966
61160475,85
79354249,1531
74010069,1346
82654706,1030
53840403,443
61273584,450
12998225,1644
20096540,1977
17732721,1491
47005981,233
42330510,1758
89672279,1983
73900374,906
54488592,1958
89442104,1027
25158249,1409
19039200,1163
38152575,777
71630095,419
28853395,1046
19912958,370
79717226,800
65204586,714
18157296,373
50394981,441
40012877,1282
91555951,449
25368634,277
94644698,1370
11893520,1657
74714287,231
76728387,893
41839007,783
17415963,293
13786506,60
89513696,1697
75984016,436
30204589,691
99830428,276
14728881,935
27476101,1070
55683592,213
47508353,1113
84693466,1139
33737496,1194
68102822,292
30711494,341
45818152,1681
26542000,481
43946995,1057
49123608,1588
76862587,164
16812603,180
76688369,1163
60459741,90
99694195,199
23386257,557
38646818,51
87235079,1760
99251108,525
98075940,321
27126741,198
93362786,418
95436967,1829
31454780,650
59109703,185
22177251,412
65893424,1059
75250597,742
32738772,407
25255625,1182
86327577,784
99298491,1013
46797644,1237
27537862,98
87592837,767
42375425,513
29649975,1184
66948343,1355
58940744,843
51497255,5
47536764,32
92261679,893
86420073,1653
50895580,1185
59797809,495
71673283,342
97839819,1992
35253292,1335
91929013,1128
68125449,39
44318142,607
91098786,1846
65195226,819
58450955,1203
82093504,1548
99712835,1146
35988226,1234
47914211,1202
24348707,1222
55925191,654
58278433,1558
84080982,1177
80098771,1076
70612030,1279
59678378,812
44531720,1600
41765029,1580
46380600,246
10227703,969
59226025,1795
16387958,1751
44587058,758
21693063,73
82503160,1440
81968157,1528
36519228,192
82242218,1204
87173739,1781
14197738,205
42678743,242
64327753,1097
22291514,1523
82100307,1357
45351262,1305
42779874,230
70366538,1006
15745343,689
46890098,1682
94435733,1498
54666104,1457
27697148,957
43858930,1613
61678610,1483
26787005,1443
94259355,1541
78096396,1178
15663911,1698
91458851,454
67234052,1689
69485133,1645
83394831,242
92928700,1900
36971164,168
79978812,380
93551614,487
35489747,347
55584803,654
67877284,1446
48333545,773
59453537,111
39087736,903
56823520,1075
59117607,415
63146875,1474
25319591,814
77258551,101
40323637,12
73069080,1036
69709125,1878
32483304,1180
79028927,940
37442864,938
73999535,1192
62366536,1669
87802515,1144
77077637,1351
88587088,1059
61454447,378
96144231,1867
89575706,161
62432701,1156
98512453,290
15815266,330
95570562,1447
11453936,556
39266225,784
76837105,526
97149144,1328
37492768,285
72431315,1710
68669890,900
29282271,1422
57177993,921
32497992,827
64413919,1060
52771527,72
44259409,568
57494920,214
89585437,1514
97521859,475
75776222,1221
87801175,1662
51397931,1375
87106847,1967
49397598,1497
74879689,1450
34504690,302
85844103,1463
74975393,1966
37558359,1230
73095373,1174
29287056,655
65097984,1559
38716766,1869
14774415,270
31259089,925
21065451,699
57764064,431
19154099,979
36285879,975
44868384,1732
43794889,849
72106864,1431
28882148,690
80199837,1877
30077780,1984
68895313,399
84988207,849
41377706,483
65708548,642
35223388,31
75081527,597
89240201,1946
22193130,336
55871327,1062
41047729,995
44698162,1878
12557308,540
38379164,1223
71185713,1960
54613523,1792
53454411,697
55797058,1260
65246863,1817
53410911,480
86387049,639
47356468,307
94662551,480
75584362,254
25609897,340
34800369,1892
85540971,555
98620907,1725
39814334,54
55408321,141
86426572,1709
98344664,1544
82823614,1163
15612058,713
60345595,1237
39967999,19
45136115,810
64735745,1250
98207070,1729
65344706,1806
62861799,1878
11011764,1291
95392696,1474
36600834,175
76820302,168
29303597,1595
18518037,1084
41343531,255
30549688,1140
43041330,1319
35939087,1915
42114432,1009
81504180,667
46483030,1960
65320157,423
99412065,1946
35204869,481
83305328,1532
19526323,110
39658613,1855
53037600,1639
10870575,1150
43755283,610
96306780,1591
75631659,123
53205640,1501
94413379,1506
13592622,1653
12205273,487
72473207,1378
33397985,211
35054994,1202
82829231,1608
90497396,1125
83185644,1468
52616603,1556
55053413,854
30804080,1993
59589119,732
44538530,1370
13113248,540
87578562,1038
97799259,1192
38616536,1790
80024717,61
86069695,1461
30717852,1920
35415942,901
46565049,998
79834420,167
47050620,1942
63185013,387
62087605,901
72235072,249
93592493,22
28097493,1886
97626690,1922
35528589,1838
86968377,1703
54563703,630
46088192,242
94140981,520
57185685,388
58532836,1624
18206062,759
86375483,1151
19089208,1861
29873594,1096
10100805,58
99122087,1493
51800590,381
58073773,1850
95034166,736
19296484,1226
10692116,1905
95225742,1708
45872590,1547
85046988,1710
82185321,1823
40157471,358
60118240,1603
56591536,1087
22394151,1905
38223147,246
36078844,482
67146629,373
17680862,1586
36747973,1674
42887812,598
85055585,1302
64931631,403
57928072,424
63555566,1036
25461712,432
26923300,907
91751890,748
21093871,50
77406461,1051
61988940,160
93668141,1450
82925052,98
17754477,715
36794824,1569
64330928,1535
44118557,222
36107831,30
14224512,496
91894065,220
21634091,1201
96985599,328
87242106,598
51493294,846
19716467,531
56307155,1009
34310351,578
29832369,1156
75009398,1814
40760168,1045
67948756,1750
96471704,1259
64084465,831
32917041,1504
27990560,1604
30079351,831
80800079,40
70993368,1722
74837809,933
89613223,1234
52267357,1062
67331544,993
72776484,216
53283285,1030
71873475,1807
35933252,271
39515911,1
66096170,864
85178425,23
79216731,284
87053442,1651
57690166,1644
70972591,1097
40933774,1304
65651517,1459
75699036,1716
25268472,274
97183461,471
39035796,651
82998126,639
71541526,1470
80595613,241
72457646,990
42851712,75
64831533,1083
66661312,1028
30183251,522
40991566,342
11230323,269
84387986,1814
26005624,601
44919105,413
62216609,1921
64928909,333
17720030,1245
11756545,843
57740850,334
80151119,227
75018206,1679
75056151,786
91629633,285
32742182,1807
38633654,615
50051140,91
57689955,321
84718123,780
97636746,817
78911021,935
10649850,1698
45063224,503
84083988,1833
77403121,530
29615697,813
41190541,918
18352636,1291
53926122,827
21332167,1201
30860440,1125
40934747,19
99058082,1328
44039668,1176
54708717,498
41165623,1421
64027417,277
91473765,571
82931183,1453
89026903,292
42601262,1266
52300180,685
46720722,192
39610351,1319
61178174,717
87162275,1319
30213033,1406
72647034,1322
78316626,1126
52943374,474
58968253,1586
60385271,1152
57771926,1997
82245958,870
17449463,158
97094675,1637
29506256,1792
46194562,1468
20787748,1898
84979143,291
26154749,1750
52850681,1742
50684866,645
82573510,830
39398275,1683
51445552,1264
96368622,1098
43998298,1921
23871963,1989
54943463,733
82930303,1489
57389267,1811
55659545,265
80044954,1161
56458327,1628
50500511,1706
77301524,1323
21551364,1037
68780547,54
56033459,538
43441537,87
49055111,1003
92518382,1867
16852670,663
73578229,504
27943176,1664
91633635,1578
34895148,383
69524595,1613
94437127,885
77275599,1946
29182697,436
93153557,1066
12612645,1181
55578344,1130
30007908,1748
60926328,1583
72278905,169
33789880,1361
29570656,701
56077135,1191
74622928,847
42677460,127
24455327,1455
20709515,1756
73643222,69
46153403,828
16311390,352
19524010,1439
11368217,397
57460773,1514
59082878,1466
69389860,457
40475152,840
30115386,483
56154738,1584
79483904,1038
14967258,750
43881320,1814
99939423,439
35719101,872
25156125,1259
40343113,1130
10092420,999
33588503,1524
71825080,489
33167768,782
82755272,600
73973360,1538
82057928,1669
46277124,1378
97044714,1026
16444894,1321
20376728,1461
61383905,429
84847365,797
35176529,1502
38670331,1780
71684520,1598
30573917,46
80642423,772
53606766,869
47083782,593
52003095,1100
77464855,1822
82635666,230
19240377,151
47975687,351
31689763,1475
41911863,126
69053331,1268
69012039,1513
94054278,1498
29754672,298
90999142,557
70103654,620
66309621,1050
78446138,1270
50662017,132
12982201,167
60799620,1926
91151370,1670
74651923,1208
12348004,1843
26807242,1492
68799268,827
14033002,152
63838913,683
94848284,351
18585343,437
56349667,115
69286135,1994
35322981,1986
59342895,795
95946912,1992
21166000,805
58905751,1870
82562094,1553
28526463,1523
48046918,1038
36393516,982
57447163,1529
20723653,1064
25929962,21
31974148,744
49300940,523
29159370,1071
74324920,1920
93770874,538
38876832,82
45854004,468
73812102,1188
75000765,455
73729475,1392
17268571,918
78192265,621
54420595,25
77007528,204
51995433,268
36855991,411
26664764,298
74660447,735
33472440,207
26436477,1829
16402586,870
14808000,566
79398298,1276
96230290,1679
94082776,730
22714642,573
20708371,1322
63612841,593
72528095,1360
47124616,1230
46047844,58
97541187,1017
47463047,869
82914232,1956
11024702,912
28359736,982
62630325,1873
47103334,345
17562718,1378
58603476,1153
16173024,955
43032455,196
37099769,905
79240877,1489
58244663,578
75762394,493
45993709,1643
21870539,1097
79570952,1763
66276180,771
28967804,108
57269913,991
81155261,1815
21609014,1735
27940084,1579
31908790,1455
50092963,1107
94190141,1115
53635438,316
53417663,1761
60452919,559
27370509,706
87884475,791
40572576,45
81320778,1605
98701084,678
36932083,478
71998743,453
70540852,1303
71482686,402
87051854,1878
73635502,1868
26381831,807
25840657,1609
10489056,1853
29521203,750
61707435,645
31112598,880
93385575,1878
38238199,448
72782395,877
33756772,1159
92515331,30
56777887,1724
14192422,1962
57326654,1339
50136559,231
17395029,1396
55193278,1490
64268003,722
44613674,1403
12721418,206
39109249,1551
86819640,381
14464150,1950
15480593,585
48996655,908
73034934,1516
91989464,1622
33604644,45
47110164,353
51344524,1859
30558665,168
10829370,1644
76853253,734
52740817,1127
24531379,1867
28886810,742
75366682,494
34556098,1009
57805338,1732
95840925,38
90477984,1250
73513605,884
72648458,1159
32536740,1865
69203199,1651
88981537,1322
28809402,876
16731797,1077
16694916,774
97266860,1336
87667960,726
28455939,146
26424651,1989
13391091,635
96541032,698
10260680,1736
37194811,311
66287973,1144
37150082,1289
24876966,1591
58550083,610
92929319,1284
45852438,1881
97312206,1199
45583611,440
95221497,1000
47553912,363
29284643,1629
41429587,79
10684861,359
69111317,657
74309034,321
79241675,596
31110764,289
72915726,478
79773396,24
94110221,1729
49717595,1634
17649326,1580
