dni,sede_id
75009801,1056
47805657,1080
72275758,1994
37218419,1497
89600667,1938
16680671,619
15690916,534
96895715,333
13512070,1909
27059089,1349
81265219,905
66615607,1924
36749216,750
72429548,389
89265900,1372
50661607,1962
10369852,35
83733582,291
97203808,957
60981198,1807
64452709,207
50604107,19
84305773,1589
58098502,1280
96834041,1332
64334948,255
24190239,670
48376281,408
15093520,55
52376887,5
32597842,347
11972285,1200
63250869,966
28628135,1796
50971763,1028
78630449,575
84827993,1449
72220164,1461
97361541,621
27473921,961
74946230,1391
75849767,1691
83135383,1093
46657345,724
16513450,783
96402474,496
54417881,781
96386314,658
46271488,596
88676755,760
93139133,1665
66496364,253
74468726,1740
96994090,1457
45832730,1597
16033266,265
15397907,202
10492249,1545
97155860,1662
97144622,1454
34492233,674
25219297,1990
94739654,1658
69167231,1188
25773846,1345
26343364,572
36292751,493
67228170,177
49054149,1984
70908709,174
23304333,506
37476397,802
53676080,1873
96975971,1766
89161038,1373
82372739,1875
22326979,210
13104440,1521
86703958,1107
11074769,1222
46128960,168
87577524,973
57787419,1095
96782928,776
12059551,1954
89577504,55
52196497,236
39311563,699
51413457,1261
50246413,1155
75680820,1166
90498417,1470
23836803,1809
56859293,636
55152644,62
86983334,1468
51762321,526
26375428,1278
76188655,455
40770575,1297
13037197,1351
66180096,1211
46786919,1315
76307727,1276
64873012,432
10668622,1664
65410164,1352
20489909,1582
54449016,936
86763160,968
85930771,1037
48384889,1677
75214381,419
95565645,29
63082952,1482
77993696,1271
38555932,1791
34314925,1418
14576071,50
18929335,1724
41029260,806
88468717,1595
12280321,198
68315582,73
77393382,500
89800931,223
66142671,314
88760922,166
94015660,1731
53763070,1551
82714641,1957
86266327,1908
29598615,672
15337604,1171
99573132,47
72501059,188
19075854,1452
43585531,1900
13007395,1806
38416174,620
20041728,292
80014288,1614
50054186,567
44798064,1409
97090605,1244
36017125,1838
86456115,1592
15870332,1817
72409501,1012
64894374,389
32746530,509
95865618,1364
94117897,1910
71441970,1080
98553789,481
70285601,866
75784834,1569
49430497,451
94613894,1485
37389756,341
30814577,1181
80704258,1815
27884258,907
87086331,800
89719362,395
41317089,921
72835059,1411
60967074,1520
12166209,1457
93983702,39
60336302,1665
94808091,610
84502101,531
60716496,545
30913604,128
42386600,1061
78260628,1750
41187366,876
71392325,1240
40467170,549
15932549,1977
98525707,9
11887233,1464
99467195,113
79257868,75
45118512,312
67887069,1700
46217943,1139
87451510,1887
21432953,524
58025877,139
68441647,1139
58162307,99
10991670,1177
56348488,998
72482033,1816
18593227,1065
75970189,706
40048942,659
83961203,744
27651715,1188
69589094,1308
77434178,924
53282951,622
92609570,929
11603780,1580
51171280,257
85210256,440
26046931,779
65645637,175
98017882,1667
43083994,1596
62066461,909
84137097,89
85148914,1474
91698623,1835
17225097,1809
85381049,269
84405352,257
83743969,1052
42842191,439
33903814,648
83438063,580
97678347,1765
49129833,939
94307273,343
53393976,1808
28893719,1349
23578695,1170
77992914,1847
72524712,1700
85945801,1923
36408777,675
30212743,209
73980933,1310
93309228,1982
43508873,706
85349380,696
88477340,394
92638084,682
94356038,1061
57727775,359
34521375,1994
13998325,407
78825040,252
24104174,1976
71659985,1590
82723982,1081
19601304,1716
91903049,1587
98772779,476
38102910,1890
88814333,1352
64784767,1932
97647899,222
41313587,1947
10135417,1139
19599960,219
56378812,992
33421000,1103
24739153,1534
86965206,287
90553925,1974
68744401,249
35709372,289
62624018,369
30056354,1247
21144321,1640
32322241,1839
41053312,469
70430001,1030
82951725,133
64285755,1640
98537880,1805
14666534,1421
69194116,410
44251742,1782
99453707,1544
93216556,1140
43959612,1590
51104269,1499
93256105,1030
27129302,1883
27026216,1944
26727782,990
76265858,1532
45057534,17
72888232,1689
97812377,1453
99533864,191
10784798,666
50690660,595
86407568,531
73409298,71
73171500,1675
49055351,43
57444038,1886
37240498,1740
79198328,1525
33110491,436
94442551,912
78731611,1002
46645170,1495
96154192,251
73170754,1294
39463414,1601
64561528,731
32690073,933
22401339,51
99992645,462
82361470,204
68054083,717
14812917,1776
84654725,182
95872998,1764
52338516,1528
65736564,1533
69343599,996
79461461,325
17856749,866
13396054,1271
67461782,1032
33574849,1984
39223692,541
73407148,304
93164732,187
71081498,54
52633055,1551
81531322,1060
31742490,1859
87629617,1421
89718026,348
60776882,647
64424582,346
57932422,1668
74250499,1045
42571219,1674
49696546,330
43408323,1460
88111191,1318
76792499,158
58516205,1594
24453010,1467
71001609,1947
98680123,400
41160547,1085
55644259,82
23791988,17
53256923,1814
54371404,381
72207132,1034
46470914,176
80699783,427
63554880,1538
23965011,394
92820450,541
84075067,828
53044795,543
30508871,1170
22198063,387
85430441,689
97393722,1528
14089250,1121
77709442,1056
69570734,863
85021009,1140
42770740,1271
27756089,1712
75549444,1740
42026054,1983
56889774,304
44620692,589
31655481,336
20169163,1917
90814762,1295
49261125,1603
66873450,654
59762425,557
83352903,48
62517235,193
16506205,152
83923012,981
52052062,777
15693709,29
51583571,1093
16198172,1929
15993115,1924
77845410,522
98259044,1353
61354822,1238
72081401,1456
53598075,1828
71839376,1405
28649528,726
10107372,1275
86978794,260
44697143,1666
85433936,149
28440005,39
81421947,513
38710522,57
55757316,623
65299586,1208
55605244,850
33997685,316
90808538,149
12071331,889
93750535,1705
27586742,1704
44483405,1366
12885264,1479
10816689,1350
48278161,1369
76050313,1810
47006383,1420
60786194,505
76994674,474
14715844,857
93975475,840
65268988,1129
26421909,1813
60996009,1701
90562569,929
93095889,1723
19043453,874
46205467,1168
28722778,1926
81925589,1611
86916558,1979
11468416,59
58938067,408
48087404,983
85185155,1280
36956281,1100
87046818,1925
66075774,1711
44461523,1749
97555470,1863
81522759,107
42820468,1543
41861216,1274
77964383,1023
92780349,591
55334542,1521
30050252,1149
66948318,628
96295262,1254
94490056,1661
65130278,1023
69610656,465
54993996,390
73517739,842
85982983,1600
13606642,1051
63725254,1047
58846045,40
65541880,247
37170287,331
88595111,445
13436659,1813
61711278,131
24782956,758
13923675,1242
89499128,692
31077693,528
35658773,243
40921830,585
92169266,173
63058387,764
61191122,199
47418015,295
46978713,474
97153033,471
67183951,1027
93564635,1733
96221081,1065
99100910,253
57914808,92
60456339,1879
50649424,28
36405521,1581
21422491,1396
71400253,1404
87437488,328
66229100,1247
78433972,1642
74242551,1554
32287252,1924
34728103,1452
87710222,1832
94613145,1497
53058714,792
55272846,1615
86068319,1948
24025290,1347
46992304,1350
62411263,1206
23777421,1686
22647879,1382
63071609,564
94467874,632
49125846,1452
55985432,232
22723483,603
44929725,736
69317798,494
29365595,1560
91748473,603
21887039,611
36971624,1343
98271418,850
33340471,1296
12026278,1877
89592885,1917
47536781,1549
40650206,568
11465964,167
26153630,1977
59505818,1019
67316752,1375
73422532,244
73569048,798
70966986,802
90074855,1183
34949819,785
68356049,1048
52385616,1079
31197417,1401
75712835,67
80298812,1534
48164477,1504
36131158,1801
11156472,1702
33939591,909
47705787,94
93881413,1309
92980043,737
54923512,315
15285317,1005
79164673,1802
71668272,327
38295014,152
15257145,571
55820964,632
58500447,1566
23149054,1897
48593091,1
63465933,1757
51653969,39
38475297,1652
25472910,1736
63543469,511
10451188,180
68024091,1040
10645469,84
85064175,1652
35722803,722
47111432,1948
21637808,1318
85354186,1170
36972153,1005
42194033,1733
71212475,1298
16653575,903
51508397,1150
70426031,394
41707829,24
41686235,1178
30637846,677
46364090,1644
15022179,895
71906556,1809
16908391,943
85470584,284
44559800,251
91210205,804
24786814,1777
60963498,1567
15100970,589
84796603,1943
32375104,1317
62592455,1365
74360389,1327
48221955,552
94785744,823
20039812,39
42511732,0
89934810,937
49119197,1047
99598400,1162
49364676,1504
22704241,31
16700254,1576
46632448,1918
82235862,1874
24337671,1314
36232294,1911
66237740,1452
13200786,1306
37500280,1637
29335423,741
28254716,334
87289197,1837
98844421,1273
86770300,1773
48470186,977
28039729,1306
30768897,848
59205679,1533
64311892,1481
99099555,685
24200994,1804
43788803,1805
14302495,207
37790408,1486
54821812,1356
51938824,1025
89116056,828
92289775,1244
36158254,1985
64182478,430
27006038,396
21389640,563
39863214,14
20597432,1202
27383030,1148
81443808,604
47484731,811
83068852,1631
32336849,808
13579659,1044
30570089,235
10631868,1836
52436563,704
96754561,870
54104932,383
31370672,1319
86653701,1695
49389009,419
26922283,955
98821213,1927
64767625,1506
68659437,264
93560852,1595
41917979,33
28355751,806
31396835,1486
59432306,1265
66320306,1166
47763616,1717
44450692,1629
74508154,1302
20206516,1551
62018734,845
80257376,66
83064112,1503
67320757,1396
68471618,85
45859675,1728
61437577,626
39454711,434
18460418,1063
52346548,1568
58051091,578
46944211,643
56292101,371
16644787,629
41639980,909
89689157,1309
31493715,1953
97146018,1837
85045642,558
51007952,418
81999163,256
93804633,1524
15375190,242
11271899,806
77494266,618
74747447,885
63318242,1126
74197266,784
92513820,1656
44865435,101
38259386,535
75970930,1032
51365353,1898
19927350,608
84154115,549
38365818,749
49606052,1714
23589949,167
56353006,785
66892623,1875
90748710,1321
53721487,19
37043568,1668
66536746,196
27926169,1780
49043099,1845
60190095,1748
38683505,1601
39507501,712
48786329,931
10957840,973
81738879,986
76919365,283
35537319,482
18399094,652
72278466,246
96348010,1837
33822146,1850
27752941,802
67730624,1713
54317211,1811
97562682,440
62228058,1283
24559554,256
76720324,628
85426725,432
39028725,1305
48028967,222
43322732,948
40722038,1225
94563586,995
12163655,1269
31539917,182
82620456,89
40021971,921
62070385,1881
69646749,1089
55144362,244
66296678,1907
21114397,296
66728341,247
37188827,1317
36209411,193
67990269,1168
13736000,1594
25967631,746
80975474,1986
76529915,502
70642937,889
44191933,5
82726521,1952
92022560,220
18786913,383
70474921,665
20405831,1916
82618848,1403
59302943,1250
69463089,1548
50169103,1112
34194531,10
20201346,1165
17409005,912
83671324,849
29256765,152
51256228,220
87139434,137
88639616,582
51851486,3
41365994,1352
60742958,678
17015312,820
61468346,1535
36500825,60
51653997,962
34647548,1300
44789325,1411
39293705,1131
72602195,1121
33937020,24
56574771,1484
86094933,84
51363371,288
25739564,412
10826449,591
55063060,614
87642954,1016
85963743,260
94557475,1280
12364080,599
25351791,1289
59806711,323
87057262,146
39070277,604
53445630,1030
76593438,985
43111712,1080
53432902,1154
74620805,347
24691157,74
94099442,756
60556372,670
95131949,1448
46608477,1958
21001786,568
67121831,445
18160051,1727
21096646,156
64756543,1404
95432137,159
20278862,60
69565472,1260
40276276,1920
91664877,492
42467674,178
48276288,1889
72416421,1061
45056818,339
44260719,1055
92397765,1842
37851679,809
69621402,1254
61256570,1537
79813761,1677
25897818,1489
31545735,1783
88521455,1254
25460390,231
56593829,1533
33169669,1045
63237477,1235
63595403,1711
39012979,743
85905488,627
51105571,963
46243715,1485
89404908,1019
33467899,1164
45232707,794
91721279,5
54586260,674
28139007,1986
73317983,841
18923913,1525
81481703,925
16877896,896
78039850,295
79467773,151
11275519,1799
83930900,219
59170884,1901
35803677,147
10306677,1355
73726030,1729
91928825,1507
17065517,344
30484018,1278
27887822,1878
61348635,1978
12287584,1437
76621504,1357
21974334,523
11010405,1091
90261011,84
29746876,1727
11633142,884
46763428,86
59695248,1569
40588710,427
64631241,146
67370058,1445
99639491,1234
41018820,1770
36591975,32
29129195,842
17547126,1951
26869158,1867
74812378,1483
36058094,326
12748265,337
73680454,424
54250334,1156
76153078,1815
91741617,1708
29498927,1476
91566353,54
28816920,305
73193131,904
56332535,1272
35675110,93
20437476,545
34786322,358
32653254,1023
29480374,692
49648483,1494
77295456,1893
47967057,4
19021864,114
28331676,1831
98551838,1370
67773559,1333
51315424,1230
72551998,1777
66925224,410
42239232,1047
76814634,824
75356507,91
81385556,1894
27524613,1254
87787013,230
71425054,1151
95105949,1427
66937284,1209
28764225,1705
29254919,1758
56562750,1917
86196654,1375
81247493,655
57009734,74
73305780,407
73553630,1765
59426968,760
54705529,1718
59176385,1318
40065671,1882
14921907,1187
14219651,1330
37265630,992
74332659,1547
22588643,1633
84726578,658
53665964,1927
87428282,510
85694439,1772
83959097,765
11282497,105
37781365,669
82410820,779
44491590,194
49294239,230
69192665,1412
36936584,1924
18692685,802
50527211,1223
50864367,1370
49835004,1938
79437025,1529
55642655,994
36855573,1818
23399979,930
32907994,744
18664692,1154
16256721,904
47533279,1983
39023108,34
65226363,1653
74614012,403
80550642,142
82194982,434
84499475,629
33042861,1146
66871601,1071
85801428,1062
81546434,1924
25522296,972
31393726,27
89784226,1459
20120399,1218
43189690,599
40352750,1096
68662311,569
18045438,341
70463631,769
24796165,1102
54434334,1545
91107127,1981
68600608,748
66574635,667
16631277,256
35375056,334
62661241,1636
53097736,1478
71424057,423
93208275,235
44518196,1986
40576049,30
42768064,1252
64436919,1119
10859993,259
71518208,1935
25521270,1821
82102438,802
92485295,270
27285281,595
12619554,903
20173576,1335
91996870,1381
20287936,320
90518688,194
10897099,770
51841649,639
70325801,26
92757772,1895
12119309,437
94938433,94
80451872,1434
96664563,379
74591279,1755
26770729,1437
43025891,934
36595276,338
79178726,828
40548531,1677
38103319,1707
23159407,745
52516168,875
28272326,157
59718275,1797
58653821,1077
64506057,1423
53105544,1343
26464505,514
93452468,1642
94876775,1451
52247146,816
61796990,558
68953564,73
33904676,722
56672405,392
28726829,1521
11799517,371
23714797,1560
18995931,281
25578394,1461
80377531,200
82377467,83
71370066,1308
22459324,190
15807892,365
41285625,506
17173303,625
39260257,1164
66994867,965
50356448,247
86300027,638
65694234,1343
45730610,1833
58051361,1148
34785146,477
42207116,1335
36111117,393
91833110,121
87417210,1735
66203060,1688
42822788,1840
14490911,823
66415914,725
16717853,838
78626966,1844
46632143,403
26419831,1875
85574833,324
44541711,1529
77866241,1325
45436163,659
89948252,1150
71962577,1028
84213063,104
56409101,81
53834246,370
78640329,1286
54897109,1679
41774924,1551
15482048,592
77142511,1445
71509425,32
46242841,287
55828183,671
32124411,1031
33615348,854
84932743,1863
53393397,589
97773624,99
59791228,1071
71585987,463
41194944,1464
42515218,1436
87088158,1587
82165144,1654
49121486,138
57398607,542
48106262,1619
82907396,1123
71688278,1571
66595570,589
89941850,853
65793577,204
76921712,938
83208728,1638
11963004,216
18528358,253
27799205,720
92159863,60
39707710,109
86739263,580
75994871,1254
51098222,1962
36659373,926
13301019,1498
47634200,1475
11999426,1630
36368900,1543
26060683,298
22031798,188
39419113,1644
92852775,721
94726055,10
12968859,1237
17462833,841
79825656,856
74528711,411
57237990,730
48500989,1978
70635110,491
50302172,473
61802938,433
25455908,749
89951530,1195
13858036,1137
15847735,599
81919986,1914
11938471,1940
47325242,490
89050472,1568
55923513,1997
46306745,29
32209363,1619
58445354,1446
15491504,1151
22567074,238
78782537,1341
94267764,485
85701418,1450
87248281,943
81951389,1594
81101330,462
91397668,520
66427712,1329
86564302,1435
93939358,1230
38779884,706
38862674,205
62054628,154
90002000,341
55365025,660
76384083,836
71443519,682
50908554,1684
59705352,689
68882286,1816
45891558,322
47053805,395
62299308,1498
60591214,1542
15423476,1731
16772927,783
90482367,1979
73746001,768
80186100,1424
20718677,658
61585534,1178
35863295,1877
66008185,373
81496516,246
16537872,1949
81855978,58
30203267,888
24108997,1957
36984320,484
60371366,1326
83014348,1028
15592777,1013
17834327,283
59061243,540
82733513,529
37472663,1953
36274046,1458
57055023,306
73240794,314
26126560,1180
55200282,1270
96741291,1369
65769550,754
18190341,355
55854945,913
78337518,1836
17007716,1074
81547291,513
70786915,349
31746871,58
88408314,286
25953366,944
84893183,1561
18147814,90
21139836,967
56599659,1663
82212594,801
32252462,150
46354857,811
46983341,1968
68551049,1467
52520891,1389
45620422,1204
82913885,826
44000034,1637
80619465,1851
29511650,1505
94399925,536
24919629,140
96743877,1624
31555283,1322
16659913,1274
63919630,1717
90445205,1421
42123471,1744
71221971,70
98182131,1655
82964874,1759
75879104,1023
76786107,517
15472106,1361
30476714,1624
82680356,1732
47296499,1349
65894407,1468
53401058,400
61830400,647
27849729,314
52089997,159
63705521,593
18873070,361
99838146,105
10865413,25
14486007,1422
94832849,595
33512974,888
73596839,1024
88569411,728
29836434,952
64618499,1402
17416484,184
54788730,1949
81993379,669
48040445,252
21024193,344
49437235,1459
83083833,679
13317389,1914
16106987,678
94903482,793
21288951,1179
17183652,1172
20160425,151
37101945,428
54972455,1622
16213499,421
94081995,1882
62820198,945
98230446,19
62381641,1590
32948479,60
56896667,1910
84538825,819
87018856,299
86264931,1095
55342214,1082
54737272,849
58221826,646
48292637,1805
37039132,756
64344163,34
67739350,272
21723406,1285
46273810,885
15659091,1624
28120781,381
13616653,1133
93893677,1221
77291066,785
13198891,86
14645438,858
36808853,1426
26439282,830
38460150,1865
51815295,1822
54337498,1900
15160416,1477
15606843,1178
18221490,592
91822291,392
12623655,266
84664189,1376
98892909,1668
51262734,1666
76882236,1326
62975103,416
46339200,780
11894394,539
69737735,844
49514380,1349
26915457,945
81104194,785
79236859,260
18451279,99
43787205,1481
19189173,835
72573615,539
94732811,1842
94141980,1606
11608496,1660
82076636,1454
70836271,401
15803896,964
21053184,1049
72721708,124
12314042,1465
39619635,721
52666883,963
71964595,1679
54053179,494
74879102,580
89582122,347
69265431,1827
17668490,647
48800134,1912
79788224,1131
19125013,392
59295460,1154
70019571,288
43956666,1614
54997577,1413
64410660,1330
25246215,1822
38564877,1997
90866380,1082
37663879,308
55171492,1415
75755118,1978
28815538,640
42663962,882
90203790,1957
46294624,438
60484647,1831
73060604,556
84365163,1886
37006386,987
40080422,1741
64959809,246
84875874,1608
14761712,420
70839897,292
72849104,1859
59845881,693
72270119,1994
14122325,390
97149580,284
54973049,710
26893030,1547
43680804,1525
95568636,621
21050166,1563
52908338,1444
78959361,436
23969250,1566
37508211,961
57466445,1237
22795597,623
92527503,1529
38070521,1214
96311919,293
42588838,880
43042136,19
88183727,1401
94922633,1766
63240213,610
90191502,1909
47787437,1589
29679128,347
49035287,841
52226236,1815
86757247,1247
26774333,902
17202728,873
67906387,1267
48831177,1942
55979052,1204
53072496,1923
96521575,1359
23819526,1348
48498880,1558
88802949,1766
63382997,1557
42055650,36
15476967,774
97723393,1295
20753367,1954
60490669,863
79818068,1178
42221049,1727
71699551,1248
23467988,88
58591797,683
53425089,1040
42740447,168
53786251,793
82158228,1257
14658854,580
77997663,1047
98954745,1828
88794189,93
97062104,1429
20435515,659
87383214,1137
33792842,1798
22184118,1291
95523597,1255
94999464,475
77547193,1976
60619422,1010
23029696,285
70877722,570
14960722,1062
32646400,1086
63390416,1878
92166036,288
48811491,1265
53059358,1335
55962718,1846
12693176,468
93121029,457
80666632,556
96225514,1921
22215520,936
31877010,579
41979066,810
42779653,1696
57444854,23
79953369,1404
91340697,1742
40672503,632
61954150,1361
52382766,908
65847546,782
62573727,1425
75439809,1353
61049988,1424
36978828,70
99678620,357
19373064,631
19671058,1858
37084385,550
21770756,913
70739756,1141
83613400,1394
20730413,667
15775731,687
34094681,1307
61686622,1693
68511426,1290
15562646,1413
78485865,1863
81216391,1189
93689583,131
90053198,649
79299365,23
77359215,619
30923300,1524
58166204,234
80430557,892
85648222,1352
63986062,773
67847023,535
88709462,1371
74342191,1205
92896789,1203
46967536,1383
52392139,578
68239237,537
30945300,1779
58827197,1273
48027063,1005
41472330,1187
21890196,211
97161493,1807
69091628,1490
73423869,1082
76178514,1274
50499778,432
94890185,941
99299570,106
32464588,980
64773233,804
21508941,1570
65370577,492
76003514,1361
69206574,266
49538043,611
92403948,1157
33242250,1910
25223226,1222
56759046,930
44519181,552
27540005,1154
12697049,1876
26832909,314
35361966,10
73809235,1452
77830726,1258
67521787,746
10337059,513
95780433,410
30197276,1662
12636395,540
42173611,1828
47770339,971
66084040,1464
45918887,365
72426103,505
93979055,1165
25569804,750
26003266,704
40784847,960
80192779,1463
88615491,232
72093754,629
99233860,1975
16146517,85
22403259,1194
27822728,153
50684983,1218
65951648,666
72162422,1056
94488615,1087
85715938,1948
37481284,1921
86390690,1009
20494407,1111
97981821,1384
71261681,986
69443203,659
87675291,1985
89614967,493
61614692,326
16831570,716
71114750,1399
28034426,704
51804234,73
99165036,727
68263879,654
43108706,218
19795620,1367
29674769,1331
19187921,660
23259402,1020
79014346,27
70477061,415
95207103,1974
81404126,1554
85173973,1180
30593741,1681
56595964,1323
51243960,1964
68376390,1573
50003165,273
96001749,1964
12409936,899
34968927,1443
11788881,1448
93227065,1970
10608947,1505
50161049,1831
99303077,1064
77807584,1353
11592490,1364
29806865,1306
80957714,1579
72564388,1315
69379307,393
29729142,1264
75047695,1417
99183421,701
20412664,847
45605042,454
38936144,1661
17912172,13
97699218,1406
12764426,1088
12417807,723
42149884,1172
68816001,74
18105296,1927
96153611,1705
36250750,1317
81883640,252
95196786,284
36069194,1268
59489092,6
84019166,833
43379325,1122
93243648,462
44467108,474
12175322,206
99861053,932
71867684,1562
20443206,1006
87327786,1882
50503412,1713
45583525,168
48103173,1312
60645991,1706
96945130,1846
16845544,1270
64916231,106
81778880,1372
91460297,776
75014414,1503
86646842,588
22481961,397
88223671,806
40094787,340
69484940,661
96427421,891
89150090,1677
92897896,829
25427114,493
92900543,693
98105535,1468
47634807,1565
19551461,1491
50470843,1908
70260380,1344
70370917,1185
26868835,177
76975745,1109
73971917,48
33592338,862
26341644,1649
89095172,1179
53742238,1055
45578309,380
57440385,162
21504678,1984
83903928,1649
99523453,1878
66496473,1477
93110309,1139
40452121,1078
99279169,967
49701497,1287
68142479,1821
82310720,726
36318595,1752
44783579,1858
95733165,560
88847438,1948
46920621,1624
71566206,567
97310524,592
17940383,484
18283845,831
20660298,1791
71701942,471
36663964,1100
28555561,1609
95275813,8
56558206,45
79668073,871
81394960,1447
48593347,1156
91377144,1582
97840178,1796
50703020,1228
21653981,385
59567097,316
34008708,1914
60583986,1602
97953238,1783
63354633,896
53516887,632
79092720,1640
53017245,1207
18565452,1491
61895061,1622
61415667,1481
53468341,355
10989698,950
72882030,136
36614369,77
74744700,253
79889418,965
25729246,1880
14290850,1891
26826622,302
65199828,917
15433897,1065
96049380,1114
11614342,215
83895860,126
64894698,1425
38828656,764
67980155,1306
22881694,848
40461075,700
84966103,656
37287672,1403
96201783,1874
20430443,1687
86106275,1055
94192112,1029
16720524,314
67191867,852
72898561,598
34685438,1204
98253795,729
59369554,923
47555287,1451
99094136,793
92073226,1345
78417316,388
57468645,781
85687583,929
36077605,1573
82381395,1516
65759730,269
72737296,1084
19931420,396
56614718,937
71589393,510
26870330,527
44935168,1013
